step,epoch,loss,metric,learning_rate
1,1,0.2330503612756729,,1e-05
2,1,0.336967408657074,,1e-05
3,1,0.48139631748199463,,1e-05
4,1,0.3958161771297455,,1e-05
5,1,0.04767804220318794,,1e-05
6,1,0.32749542593955994,,1e-05
7,1,0.7200037837028503,,1e-05
8,1,0.05484529957175255,,1e-05
9,1,0.003538125427439809,,1e-05
10,1,0.07321958988904953,,1e-05
11,1,0.06916062533855438,,1e-05
12,1,0.00416758144274354,,1e-05
13,1,0.2752876281738281,,1e-05
14,1,0.10170004516839981,,1e-05
15,1,0.28290829062461853,,1e-05
16,1,0.019103413447737694,,1e-05
17,1,0.08830759674310684,,1e-05
18,1,0.16611699759960175,,1e-05
19,1,0.11973029375076294,,1e-05
20,1,0.009858885779976845,,1e-05
21,1,0.5906000137329102,,1e-05
22,1,1.1247117519378662,,1e-05
23,1,0.6179389953613281,,1e-05
24,1,0.008196888491511345,,1e-05
25,1,0.21918153762817383,,1e-05
26,1,0.21812570095062256,,1e-05
27,1,0.272856742143631,,1e-05
28,1,0.16109797358512878,,1e-05
29,1,1.415518879890442,,1e-05
30,1,0.014620463363826275,,1e-05
31,1,0.2548050582408905,,1e-05
32,1,0.07134272158145905,,1e-05
33,1,0.18785619735717773,,1e-05
34,1,1.0120443105697632,,1e-05
35,1,0.6490596532821655,,1e-05
36,1,0.21958598494529724,,1e-05
37,1,0.024331005290150642,,1e-05
38,1,0.10480725020170212,,1e-05
39,1,0.028981544077396393,,1e-05
40,1,0.01821087673306465,,1e-05
41,1,0.0035364425275474787,,1e-05
42,1,0.7224406599998474,,1e-05
43,1,0.21064159274101257,,1e-05
44,1,0.3456363379955292,,1e-05
45,1,0.14210104942321777,,1e-05
46,1,0.4024580717086792,,1e-05
47,1,0.014937239699065685,,1e-05
48,1,0.009908273816108704,,1e-05
49,1,0.2863112986087799,,1e-05
50,1,0.006663317792117596,,1e-05
51,1,0.14192692935466766,,1e-05
52,1,0.20195263624191284,,1e-05
53,1,0.4153076708316803,,1e-05
54,1,0.17515309154987335,,1e-05
55,1,0.03149406611919403,,1e-05
56,1,0.010162905789911747,,1e-05
57,1,0.021656831726431847,,1e-05
58,1,0.13515353202819824,,1e-05
59,1,0.3156506419181824,,1e-05
60,1,0.028353435918688774,,1e-05
61,1,0.4597843885421753,,1e-05
62,1,0.2530635595321655,,1e-05
63,1,0.5276040434837341,,1e-05
64,1,0.24980661273002625,,1e-05
65,1,0.2699809670448303,,1e-05
66,1,0.46241486072540283,,1e-05
67,1,0.9243794679641724,,1e-05
68,1,0.42262396216392517,,1e-05
69,1,0.1281050145626068,,1e-05
70,1,0.12638680636882782,,1e-05
71,1,0.0066719152964651585,,1e-05
72,1,0.03912578895688057,,1e-05
73,1,0.015576506964862347,,1e-05
74,1,0.03313085436820984,,1e-05
75,1,0.009783309884369373,,1e-05
76,1,0.09366557747125626,,1e-05
77,1,1.239471673965454,,1e-05
78,1,0.0055052959360182285,,1e-05
79,1,0.11907227337360382,,1e-05
80,1,0.15250441431999207,,1e-05
81,1,0.12220468372106552,,1e-05
82,1,0.279069721698761,,1e-05
83,1,0.0011957419337704778,,1e-05
84,1,0.24435681104660034,,1e-05
85,1,0.08162018656730652,,1e-05
86,1,0.16266989707946777,,1e-05
87,1,0.026795294135808945,,1e-05
88,1,0.059546440839767456,,1e-05
89,1,0.07921690493822098,,1e-05
90,1,0.1569942831993103,,1e-05
91,1,1.0106054544448853,,1e-05
92,1,0.35584941506385803,,1e-05
93,1,0.029784200713038445,,1e-05
94,1,0.007406673859804869,,1e-05
95,1,0.4568488895893097,,1e-05
96,1,0.016891075298190117,,1e-05
97,1,0.7657580971717834,,1e-05
98,1,0.747235119342804,,1e-05
99,1,0.005665024276822805,,1e-05
100,1,0.008396513760089874,,1e-05
101,1,0.0011762055801227689,,1e-05
102,1,0.016329551115632057,,1e-05
103,1,0.8997458219528198,,1e-05
104,1,0.22478318214416504,,1e-05
105,1,0.5625067949295044,,1e-05
106,1,0.1715531200170517,,1e-05
107,1,0.05041821673512459,,1e-05
108,1,1.3516550064086914,,1e-05
109,1,1.353776216506958,,1e-05
110,1,0.3130972981452942,,1e-05
111,1,0.0700373649597168,,1e-05
112,1,0.3756701946258545,,1e-05
113,1,0.18725377321243286,,1e-05
114,1,0.035662416368722916,,1e-05
115,1,0.18996407091617584,,1e-05
116,1,0.0046417806297540665,,1e-05
117,1,0.1000591292977333,,1e-05
118,1,0.009051774628460407,,1e-05
119,1,0.28385618329048157,,1e-05
120,1,0.2468341588973999,,1e-05
121,1,0.06373696029186249,,1e-05
122,1,0.03929755464196205,,1e-05
123,1,0.39700210094451904,,1e-05
124,1,0.877782940864563,,1e-05
125,1,0.04788777977228165,,1e-05
126,1,0.4116535186767578,,1e-05
127,1,0.14396396279335022,,1e-05
128,1,0.5298101305961609,,1e-05
129,1,0.04640938341617584,,1e-05
130,1,0.7954836487770081,,1e-05
131,1,0.4999907910823822,,1e-05
132,1,0.02816029265522957,,1e-05
133,1,0.08913839608430862,,1e-05
134,1,0.09663523733615875,,1e-05
135,1,0.033211469650268555,,1e-05
136,1,1.8099753856658936,,1e-05
137,1,0.08126554638147354,,1e-05
138,1,0.31818100810050964,,1e-05
139,1,1.5631687641143799,,1e-05
140,1,0.1674923300743103,,1e-05
141,1,0.033543944358825684,,1e-05
142,1,0.22202113270759583,,1e-05
143,1,0.030758989974856377,,1e-05
144,1,0.4625236988067627,,1e-05
145,1,0.21388910710811615,,1e-05
146,1,0.03483282029628754,,1e-05
147,1,0.05488838255405426,,1e-05
148,1,0.00947540532797575,,1e-05
149,1,0.04807792976498604,,1e-05
150,1,0.1193874180316925,,1e-05
151,1,0.025642387568950653,,1e-05
152,1,0.5384776592254639,,1e-05
153,1,0.0031259183306246996,,1e-05
154,1,0.10096798837184906,,1e-05
155,1,0.25658270716667175,,1e-05
156,1,0.8984318375587463,,1e-05
157,1,0.8363341093063354,,1e-05
158,1,0.01350127812474966,,1e-05
159,1,0.2127913534641266,,1e-05
160,1,0.03976757451891899,,1e-05
161,1,0.018514210358262062,,1e-05
162,1,0.8927823305130005,,1e-05
163,1,0.1323121041059494,,1e-05
164,1,0.08490115404129028,,1e-05
165,1,0.172068253159523,,1e-05
166,1,0.1793169379234314,,1e-05
167,1,0.04046531766653061,,1e-05
168,1,0.14814311265945435,,1e-05
169,1,0.7745600342750549,,1e-05
170,1,0.3157418668270111,,1e-05
171,1,0.2437196522951126,,1e-05
172,1,0.4231128990650177,,1e-05
173,1,0.11919155716896057,,1e-05
174,1,0.06758247315883636,,1e-05
175,1,0.07763461023569107,,1e-05
176,1,0.033609192818403244,,1e-05
177,1,0.14153489470481873,,1e-05
178,1,0.06232993304729462,,1e-05
179,1,0.16892150044441223,,1e-05
180,1,0.180293008685112,,1e-05
181,1,0.009273299016058445,,1e-05
182,1,0.01319922786206007,,1e-05
183,1,0.0915045514702797,,1e-05
184,1,0.22067463397979736,,1e-05
185,1,0.005219090264290571,,1e-05
186,1,0.9019942283630371,,1e-05
187,1,0.04999801144003868,,1e-05
188,1,0.11897468566894531,,1e-05
189,1,0.07513972371816635,,1e-05
190,1,0.08582273870706558,,1e-05
191,1,0.06529814004898071,,1e-05
192,1,0.11644615978002548,,1e-05
193,1,0.35081538558006287,,1e-05
194,1,0.030529392883181572,,1e-05
195,1,0.21747665107250214,,1e-05
196,1,0.13271570205688477,,1e-05
197,1,0.15280672907829285,,1e-05
198,1,0.02988865226507187,,1e-05
199,1,0.47143757343292236,,1e-05
200,1,0.09467992186546326,,1e-05
201,1,0.03664534166455269,,1e-05
202,1,0.015130025334656239,,1e-05
203,1,0.059730179607868195,,1e-05
204,1,0.06430670619010925,,1e-05
205,1,0.41388174891471863,,1e-05
206,1,0.8477524518966675,,1e-05
207,1,0.13443972170352936,,1e-05
208,1,1.2138168811798096,,1e-05
209,1,0.22233045101165771,,1e-05
210,1,0.06591778248548508,,1e-05
211,1,0.5832393169403076,,1e-05
212,1,0.07577436417341232,,1e-05
213,1,0.10680849850177765,,1e-05
214,1,0.3154224455356598,,1e-05
215,1,0.6592675447463989,,1e-05
216,1,0.04627024382352829,,1e-05
217,1,0.8020810484886169,,1e-05
218,1,0.25184550881385803,,1e-05
219,1,0.022319400683045387,,1e-05
